구분,NEW/OLD,티커,종목명,섹터,종가,등락률(%),시총($B),PER(TTM),PBR,60일,52주,이유,시장
신저가,OLD,TSLA US Equity,"Tesla, Inc.",Consumer Durables,313.03,-2.08,1236.3,290.8,14.2,O,,,미국
신저가,OLD,APP US Equity,Applovin Corporation,Technology Services,391.98,-1.72,131.7,34.6,55.8,O,,"(전일) (모바일 광고 플랫폼·AXON AI): AXON 셀프서브 전환 마진 희석 우려·CEO 지분매각, 광고 경쟁 심화",미국
신저가,OLD,SBAC US Equity,SBA Communications Corporation,Finance,173.57,-0.73,18.4,18.3,,O,,,미국
신저가,OLD,CVNA US Equity,Carvana Co.,Retail Trade,60.46,0.45,66.3,30.3,11.6,O,,,미국
신저가,OLD,DKS US Equity,Dick's Sporting Goods Inc,Retail Trade,206.04,0.82,18.4,19.6,3.3,O,,,미국
신저가,OLD,CMCSA US Equity,Comcast Corporation,Consumer Services,22.3,1.71,79.1,7.2,0.9,O,O,,미국
신저가,OLD,HONA US Equity,Honeywell Aerospace Inc.,Electronic Technology,204.07,4.19,64.7,,,O,O,,미국
신고가,NEW,THC US Equity,Tenet Healthcare Corporation,Health Services,233.2,17.17,20.1,9.0,,O,,"(병원운영): 2Q EPS $6.12로 예상 43% 상회, 연간가이던스 상향·자사주매입 $20억 확대",미국
신고가,NEW,IP US Equity,International Paper Company,Process Industries,42.16,11.21,22.3,,1.5,O,,"(포장지·컨테이너보드): RBC·Truist 목표가 상향, 북미 공급 타이트·가격 반등 기대",미국
신고가,NEW,SW US Equity,Smurfit WestRock plc,Process Industries,48.56,11.1,25.4,67.7,1.4,O,,(골판지 포장재): 대형 패키징 계약·섹터 전반 포장지 가격 상승 모멘텀,미국
신고가,NEW,DLR US Equity,"Digital Realty Trust, Inc.",Finance,199.08,11.01,73.7,97.0,2.8,O,,"(데이터센터 REIT): 2Q FFO $2.13 대폭 상회, 가이던스 상향·AI 임대수요 사상최대",미국
신고가,NEW,SSNC US Equity,"SS&C Technologies Holdings, Inc.",Technology Services,73.88,10.35,17.8,21.2,,O,,"(금융소프트웨어): 2Q 조정EPS $1.76 사상최대, 유기성장 7.6%·가이던스 상향",미국
신고가,NEW,PKG US Equity,Packaging Corporation of America,Process Industries,254.39,8.76,22.7,33.1,,O,O,,미국
신고가,NEW,SSB US Equity,SouthState Bank Corporation,Finance,106.0,4.69,10.4,11.1,1.1,O,,,미국
신고가,NEW,BTSG US Equity,"BrightSpring Health Services, Inc.",Health Services,72.91,4.4,14.3,67.8,7.1,O,O,,미국
신고가,NEW,CR US Equity,Crane Company,Electronic Technology,226.14,3.69,13.1,41.4,6.2,O,O,,미국
신고가,NEW,RNR US Equity,RenaissanceRe Holdings Ltd.,Finance,329.1,3.68,13.7,5.7,1.2,O,O,,미국
신고가,NEW,OVV US Equity,Ovintiv Inc. (DE),Energy Minerals,63.13,2.83,17.4,17.7,1.5,O,O,,미국
신고가,NEW,WRB US Equity,W.R. Berkley Corporation,Finance,75.46,2.76,28.1,15.5,2.8,O,,,미국
신고가,NEW,CNA US Equity,CNA Financial Corporation,Finance,53.66,2.76,14.5,12.0,1.3,O,O,,미국
신고가,NEW,EG US Equity,"Everest Group, Ltd.",Finance,385.12,2.55,15.2,7.8,1.0,O,O,,미국
신고가,NEW,ABT US Equity,Abbott Laboratories,Health Technology,103.06,2.29,179.5,33.3,,O,,,미국
신고가,NEW,SJM US Equity,The J.M. Smucker Company,Consumer Non-Durables,118.32,2.26,12.6,,2.3,O,,,미국
신고가,NEW,ALL US Equity,Allstate Corporation (The),Finance,259.97,2.14,66.9,5.7,2.3,O,O,,미국
신고가,NEW,MPLX US Equity,MPLX LP,Industrial Services,58.65,1.98,59.5,12.7,4.2,O,,,미국
신고가,NEW,DCI US Equity,"Donaldson Company, Inc.",Producer Manufacturing,92.79,1.81,10.8,24.9,6.3,O,,,미국
신고가,NEW,CFR US Equity,"Cullen/Frost Bankers, Inc.",Finance,164.23,1.72,10.3,16.0,2.4,O,O,,미국
신고가,NEW,EHC US Equity,Encompass Health Corporation,Health Services,112.89,1.65,11.2,18.8,4.4,O,,,미국
신고가,NEW,MFC US Equity,Manulife Financial Corporation,Finance,43.67,1.42,72.9,17.4,2.3,O,O,,미국
신고가,NEW,BAC US Equity,Bank of America Corporation,Finance,62.05,1.26,440.3,14.3,1.6,O,O,,미국
신고가,NEW,AMGN US Equity,Amgen Inc.,Health Technology,376.04,1.22,203.0,26.2,22.1,O,,,미국
신고가,NEW,SLF US Equity,Sun Life Financial Inc.,Finance,82.25,1.03,45.6,21.4,2.8,O,O,,미국
신고가,NEW,DUK US Equity,Duke Energy Corporation (Holding Company),Utilities,130.52,0.97,101.8,20.0,1.9,O,,,미국
신고가,NEW,FTI US Equity,TechnipFMC plc,Industrial Services,76.75,0.96,30.6,29.4,9.1,O,O,,미국
신고가,NEW,JPM US Equity,JP Morgan Chase & Co.,Finance,353.21,0.95,946.4,15.1,2.7,O,O,,미국
신고가,NEW,BMY US Equity,Bristol-Myers Squibb Company,Health Technology,62.09,0.94,126.8,17.4,6.3,O,,,미국
신고가,NEW,FE US Equity,FirstEnergy Corp.,Utilities,49.92,0.87,28.9,27.1,2.3,O,,,미국
신고가,NEW,SUN US Equity,Sunoco LP,Distribution Services,75.21,0.83,15.4,19.0,1.5,O,O,,미국
신고가,NEW,HWM US Equity,Howmet Aerospace Inc.,Electronic Technology,289.26,0.76,115.7,67.1,21.0,O,O,,미국
신고가,NEW,OGE US Equity,OGE Energy Corp,Utilities,49.95,0.69,10.3,22.1,2.1,O,O,,미국
신고가,NEW,FTS US Equity,Fortis Inc.,Utilities,58.84,0.48,30.0,24.1,1.8,O,O,,미국
신고가,NEW,PBA US Equity,Pembina Pipeline Corp.,Industrial Services,51.37,0.31,29.9,26.8,2.7,O,O,,미국
신고가,NEW,EMA US Equity,Emera Incorporated,Utilities,54.95,0.26,16.8,23.3,1.8,O,O,,미국
신고가,NEW,IR US Equity,Ingersoll Rand Inc.,Producer Manufacturing,84.4,0.11,33.0,56.9,3.2,O,,,미국
신고가,NEW,ELS US Equity,"Equity Lifestyle Properties, Inc.",Finance,66.05,0.03,12.8,32.3,7.3,O,,,미국
신고가,NEW,JAZZ US Equity,Jazz Pharmaceuticals plc,Health Technology,253.87,-0.39,15.9,,3.5,O,O,,미국
신고가,NEW,LNG US Equity,"Cheniere Energy, Inc.",Industrial Services,269.72,-0.83,56.5,44.1,15.1,O,,,미국
신고가,NEW,WES US Equity,"Western Midstream Partners, LP",Industrial Services,47.47,-0.96,20.1,15.5,5.6,O,O,,미국
신고가,NEW,AM US Equity,Antero Midstream Corporation,Industrial Services,22.75,-1.13,10.8,26.7,5.6,O,,,미국
신고가,OLD,TRV US Equity,"The Travelers Companies, Inc.",Finance,387.26,2.89,80.8,10.4,2.4,O,O,,미국
신고가,OLD,VTR US Equity,"Ventas, Inc.",Finance,100.53,2.67,50.0,182.1,3.7,O,O,,미국
신고가,OLD,LMT US Equity,Lockheed Martin Corporation,Electronic Technology,582.6,2.46,134.5,21.5,15.3,O,,,미국
신고가,OLD,WELL US Equity,Welltower Inc.,Finance,252.07,2.03,177.9,,4.1,O,O,,미국
신고가,OLD,LH US Equity,Labcorp Holdings Inc.,Health Services,296.77,1.98,24.3,26.3,2.8,O,O,,미국
신고가,OLD,RTX US Equity,RTX Corporation,Electronic Technology,212.79,1.74,286.8,37.5,4.3,O,O,"(방산·항공엔진): 2Q 매출 $247억(+14%)·수주잔고 $2890억 사상최대, 가이던스 상향",미국
신고가,OLD,SF US Equity,Stifel Financial Corporation,Finance,80.82,1.58,12.4,14.5,2.3,O,,,미국
신고가,OLD,WAB US Equity,Westinghouse Air Brake Technologies Corporation,Producer Manufacturing,302.5,1.51,51.1,40.7,4.6,O,O,"(전일) (철도·화물 운송장비): Q2 매출 $31.8억(+17.5%)·EPS $2.76 상회, 수주잔고 $309억(+41.7%)에 가이던스 상향",미국
신고가,OLD,OHI US Equity,"Omega Healthcare Investors, Inc.",Finance,51.72,1.47,15.4,25.1,3.0,O,O,,미국
신고가,OLD,GD US Equity,General Dynamics Corporation,Electronic Technology,386.75,1.3,104.6,24.3,4.0,O,O,,미국
신고가,OLD,PCAR US Equity,PACCAR Inc.,Producer Manufacturing,132.24,1.14,69.6,28.1,3.5,O,O,"(전일) (대형트럭 제조·켄워스·피터빌트): 6월 Class8 트럭 수주 전년비 +230% 급증, 수요 회복 기대",미국
신고가,OLD,AIT US Equity,"Applied Industrial Technologies, Inc.",Distribution Services,347.06,0.87,12.8,32.8,6.9,O,O,,미국
신고가,OLD,CSX US Equity,CSX Corporation,Transportation,53.23,0.8,98.6,30.7,7.0,O,O,,미국
신고가,OLD,EOG US Equity,"EOG Resources, Inc.",Energy Minerals,146.39,0.62,78.0,14.4,2.5,O,,,미국
신고가,OLD,RPRX US Equity,Royalty Pharma plc,Health Technology,58.83,-0.32,33.9,30.8,3.8,O,O,,미국
신고가,OLD,PAA US Equity,"Plains All American Pipeline, L.P.",Industrial Services,24.6,-0.36,17.4,18.4,2.3,O,O,,미국
신고가,OLD,BIP US Equity,Brookfield Infrastructure Partners LP Limited Partnership,Utilities,40.88,-0.39,18.8,55.7,4.1,O,O,,미국
신고가,OLD,CNI US Equity,Canadian National Railway Company,Transportation,129.48,-0.84,78.5,23.6,5.1,O,O,,미국
신고가,OLD,CORT US Equity,Corcept Therapeutics Incorporated,Health Technology,95.36,-1.34,10.2,272.5,16.0,O,O,,미국
신고가,OLD,TRGP US Equity,"Targa Resources, Inc.",Utilities,281.33,-1.49,60.4,28.7,19.3,O,O,,미국
신고가,OLD,FCNCA US Equity,"First Citizens BancShares, Inc.",Finance,2160.65,-2.36,24.8,11.6,1.2,O,O,(지역은행): 2Q EPS 42% 상회에도 3Q 순이자마진 바닥 전망에 차익실현 매도,미국
신저가,OLD,6146 JP Equity,Disco Corporation,Producer Manufacturing,60890.0,-12.27,40.4,45.4,11.3,O,,"(반도체 절단·연마장비): 2Q 순이익 가이던스 395억엔이 시장 예상 하회, 실망 매물로 급락",일본
신고가,OLD,3382 JP Equity,"Seven & I Holdings Co., Ltd.",Retail Trade,2146.0,3.17,30.3,17.0,1.3,O,,,일본
신고가,OLD,4502 JP Equity,Takeda Pharmaceutical Co. Ltd.,Health Technology,5648.0,2.6,55.1,,1.2,O,,,일본
신고가,OLD,9101 JP Equity,Nippon Yusen Kabushiki Kaisha,Transportation,5946.0,2.22,14.5,11.7,0.8,O,,,일본
신고가,OLD,8766 JP Equity,"Tokio Marine Holdings, Inc.",Finance,8116.0,1.99,94.4,15.8,2.8,O,O,,일본
신고가,OLD,9433 JP Equity,KDDI Corporation,Communications,2922.5,1.81,64.3,15.9,2.2,O,O,,일본
신고가,OLD,8630 JP Equity,"Sompo Holdings,Inc.",Finance,7051.0,1.51,39.7,10.1,1.2,O,O,,일본
신고가,OLD,5401 JP Equity,NIPPON STEEL CORP.,Non-Energy Minerals,616.9,1.5,20.1,188.0,0.6,O,,(전일) 닛폰스틸(일본 최대 철강): US스틸 철강가 호조·FY27 이익 1000억엔 기여 기대로 자율반등,일본
신고가,OLD,7181 JP Equity,"JAPAN POST INSURANCE Co., Ltd.",Finance,1769.0,1.14,11.6,11.6,0.5,O,O,,일본
신고가,OLD,8795 JP Equity,"T&D Holdings, Inc.",Finance,5104.0,1.09,15.0,18.3,1.5,O,O,,일본
신고가,OLD,6178 JP Equity,"JAPAN POST HOLDINGS Co., Ltd.",Finance,2485.5,1.02,42.6,19.1,0.7,O,O,,일본
신고가,OLD,8750 JP Equity,Daiichi Life Group. Inc.,Finance,1925.0,1.02,42.4,16.1,1.6,O,O,,일본
신고가,OLD,7186 JP Equity,"Yokohama Financial Group, Inc.",Finance,1951.5,0.54,13.6,20.7,1.5,O,O,,일본
신고가,OLD,8725 JP Equity,"MS&AD Insurance Group Holdings, Inc.",Finance,4898.0,0.51,44.0,9.3,1.5,O,O,"(전일) (손해보험 지주): 장기금리 상승에 보험자산 운용이익 개선 기대, 금융섹터 강세에 동반 신고가",일본
신고가,OLD,7751 JP Equity,Canon Inc.,Electronic Technology,4526.0,-0.07,26.7,13.1,1.1,O,,(전일) 캐논(카메라·사무기기·반도체 노광): 광범위 자율반등+7/27 결산 앞둔 매수,일본
신고가,OLD,7182 JP Equity,"Japan Post Bank Co., Ltd.",Finance,3442.0,-0.15,75.2,23.4,1.3,O,O,(전일) (우편계열 은행): 일본 장기금리 약 29년래 고수준(~2.8%) 이자마진 확대 기대로 금융섹터 매수 유입,일본
신저가,OLD,6869 HK Equity,Yangtze Optical Fibre and Cable Joint Stock Ltd Co Class H,Electronic Technology,121.1,-3.74,26.4,74.5,6.2,O,,,홍콩
신저가,OLD,9866 HK Equity,NIO Inc. Class A,Consumer Durables,36.66,-2.81,10.9,,16.7,O,,,홍콩
신고가,OLD,2388 HK Equity,BOC Hong Kong (Holdings) Limited,Finance,51.25,5.98,69.1,13.5,1.5,O,O,,홍콩
신고가,OLD,6160 HK Equity,BeOne Medicines Ltd.,Health Technology,199.2,2.79,38.0,74.2,7.7,O,,"(전일) (글로벌 항암제 개발): 비원메디슨, 특별한 뉴스 없음(브루킨사·소노로토클락스 파이프라인 모멘텀 지속 추정)",홍콩
신고가,OLD,19 HK Equity,Swire Pacific Limited Class A,Consumer Non-Durables,94.35,1.18,14.6,44.7,0.5,O,O,,홍콩
신고가,OLD,6823 HK Equity,HKT Trust and HKT Ltd,Communications,12.86,0.7,12.4,18.4,2.6,O,,"(전일) (홍콩 통신사): HKT, 특별한 뉴스 없음(방어주 성격·AI 데이터센터 인프라 테마 수급 추정)",홍콩
신고가,OLD,293 HK Equity,Cathay Pacific Airways Limited,Transportation,14.05,-0.43,10.9,8.7,1.6,O,O,"(전일) (홍콩 국적 항공사): 캐세이퍼시픽, 상반기 순이익 60~65억 홍콩달러(전년비 최대 +76%) 예고, 여객·화물 호조",홍콩
신고가,OLD,1919 HK Equity,"COSCO SHIPPING Holdings Co., Ltd. Class H",Transportation,15.55,-0.64,33.8,7.2,0.9,O,,,홍콩
신고가,OLD,1308 HK Equity,"SITC International Holdings Co., Ltd.",Transportation,38.62,-1.53,13.4,10.9,5.4,O,O,(전일) SITC(아시아 역내 컨테이너 해운): 컨테이너 운임 4년래 고점·중동 리스크로 역내 운임 반등 수혜,홍콩
신저가,OLD,001309 CH Equity,"Shenzhen Techwinsemi Technology Co., Ltd. Class A",Electronic Technology,399.89,-8.07,13.3,,13.7,O,,"(낸드·디램 스토리지모듈): 8거래일 6하한가 연속 급락, 2분기 순이익 최대 -30% 우려에 고점 대비 -58%서 추가 하락",중국A
신저가,OLD,601869 CH Equity,Yangtze Optical Fibre & Cable Joint Stock Ltd. Co. Class A,Electronic Technology,331.65,-6.87,26.5,225.9,19.3,O,,,중국A
신저가,OLD,002050 CH Equity,"Zhejiang Sanhua Intelligent Controls Co., Ltd. Class A",Producer Manufacturing,35.05,-5.75,19.2,36.2,4.5,O,,,중국A
신저가,OLD,601689 CH Equity,"Ningbo Tuopu Group Co., Ltd. Class A",Producer Manufacturing,45.62,-5.29,11.7,28.7,3.2,O,,,중국A
신저가,OLD,600930 CH Equity,Huadian New Energy Group Corporation Limited Class A,Utilities,4.16,-4.81,25.7,,1.6,O,O,,중국A
신저가,OLD,002230 CH Equity,"iflytek Co., Ltd. Class A",Technology Services,38.88,-3.98,12.7,103.2,4.8,O,O,,중국A
신고가,OLD,601919 CH Equity,"COSCO SHIPPING Holdings Co., Ltd. Class A",Transportation,15.32,0.33,33.9,9.4,1.0,O,,,중국A
신고가,OLD,603296 CH Equity,"Huaqin Co., Ltd. Class A",Electronic Technology,88.19,-0.78,15.0,29.2,4.7,O,O,,중국A
신고가,OLD,001965 CH Equity,"China Merchants Expressway Network & Technology Holdings Co., Ltd. Class A",Transportation,10.17,-0.88,10.2,14.9,1.0,O,,,중국A
