구분,NEW/OLD,티커,종목명,섹터,종가,등락률(%),시총($B),PER(12MF),PER(TTM),PBR,60일,52주,이유,시장
신저가,OLD,WSO/B US Equity,"Watsco, Inc.",Producer Manufacturing,317.63,-12.61,13.0,25.3,27.6,,O,O,왓스코(냉난방 장비 유통): 2분기 EPS 컨센 하회·마진 축소(관세·가격효과 소멸)로 급락,미국
신저가,OLD,MAIR US Equity,Madison Air Solutions Corporation,Producer Manufacturing,29.14,-7.9,14.6,24.4,,1316.2,O,O,매디슨에어(냉난방 덕트·기류제어): 2분기 매출 +21%에도 EBITDA 가이던스 동결·마진 하락에 실망,미국
신저가,OLD,LII US Equity,"Lennox International, Inc.",Producer Manufacturing,417.45,-2.92,14.5,16.7,18.9,11.1,O,O,(전일) 레녹스인터내셔널(주거용 HVAC): 2Q매출 소폭 미달·FY EPS가이던스 $23.50으로 하향(컨센 -4.7%),미국
신저가,OLD,WSO US Equity,"Watsco, Inc.",Producer Manufacturing,310.73,-2.9,12.6,24.7,27.0,,O,O,(전일) 왓스코(HVAC유통): 2Q EPS $4.00 컨센 $4.39 미달·매출총이익률 27.5%로 전년比 축소,미국
신저가,OLD,QCOM US Equity,QUALCOMM Incorporated,Electronic Technology,151.6,-2.62,159.8,15.9,17.5,5.8,O,,,미국
신저가,OLD,NI US Equity,NiSource Inc,Utilities,45.07,0.58,21.6,21.4,22.4,2.2,O,,,미국
신저가,OLD,DTM US Equity,"DT Midstream, Inc.",Industrial Services,136.77,0.6,14.0,27.7,30.3,2.9,O,,,미국
신저가,OLD,HAL US Equity,Halliburton Company,Industrial Services,31.64,1.44,26.4,12.4,16.6,2.4,O,,(전일) (유전서비스): 실적 상회에도 에너지 섹터 약세·유가 불확실성으로 하락,미국
신저가,OLD,TXT US Equity,Textron Inc.,Electronic Technology,87.09,1.68,15.0,13.1,16.4,1.9,O,,,미국
신저가,OLD,APG US Equity,APi Group Corporation,Industrial Services,39.2,1.95,17.1,21.5,,4.9,O,,,미국
신저가,OLD,CARR US Equity,Carrier Global Corporation,Producer Manufacturing,61.39,2.45,50.6,20.0,43.3,3.9,O,,,미국
신저가,OLD,EVR US Equity,Evercore Inc.,Finance,312.87,2.68,12.1,16.2,17.7,,O,,(전일) 에버코어(독립자문 투자은행): 2Q EPS 소폭 상회했으나 1Q 역대최고 대비 실망·'뉴스에 팔자',미국
신고가,NEW,CORT US Equity,Corcept Therapeutics Incorporated,Health Technology,118.32,27.29,12.7,32.4,282.6,18.1,O,O,"코셉트테라퓨틱스(쿠싱증후군 치료제 코를림): 2분기 매출 $256M로 컨센서스 +17% 상회, 연간 가이던스 상향에 급등",미국
신고가,NEW,ARXS US Equity,"Arxis, Inc.",Electronic Technology,48.98,15.33,20.1,77.1,,4.6,O,O,"아르시스(항공우주·방산 부품): 2분기 매출 $501M(+25%)·FCF 급증, FY26 가이던스 대폭 상회",미국
신고가,NEW,CMG US Equity,"Chipotle Mexican Grill, Inc.",Consumer Services,38.52,12.5,49.4,30.4,35.5,22.2,O,,"치폴레(패스트캐주얼 멕시칸): 2분기 소폭 상회·동일점포 +2.2% 회복, 연간 가이던스 상향",미국
신고가,NEW,REGN US Equity,"Regeneron Pharmaceuticals, Inc.",Health Technology,738.34,6.17,77.4,13.2,18.0,2.5,O,,"리제네론(항체 의약품·듀피젠트): 2분기 EPS $14.29로 컨센서스 $10.53 대폭 초과, 급등",미국
신고가,NEW,ILMN US Equity,"Illumina, Inc.",Health Technology,205.09,5.27,31.0,36.8,37.2,11.6,O,O,일루미나(유전자 시퀀싱 장비): 2분기 실적 상회·NovaSeq X 수요 호조로 가이던스 상향,미국
신고가,NEW,AVY US Equity,Avery Dennison Corporation,Process Industries,174.82,4.59,13.4,16.7,19.7,5.8,O,,,미국
신고가,NEW,U US Equity,Unity Software Inc.,Technology Services,33.34,4.06,14.6,,,4.9,O,,,미국
신고가,NEW,RACE US Equity,Ferrari N.V.,Consumer Durables,397.73,3.12,94.0,33.9,38.3,15.0,O,,,미국
신고가,NEW,GFL US Equity,"GFL Environmental Inc. Subordinate voting shares, no par value",Industrial Services,41.37,2.81,14.9,63.5,,2.9,O,,,미국
신고가,NEW,BMY US Equity,Bristol-Myers Squibb Company,Health Technology,64.86,2.79,132.4,10.5,18.2,6.6,O,O,,미국
신고가,NEW,LH US Equity,Labcorp Holdings Inc.,Health Services,315.53,2.73,25.9,16.9,28.0,3.0,O,O,,미국
신고가,NEW,BPOP US Equity,"Popular, Inc.",Finance,175.13,1.69,11.2,10.9,11.8,1.7,O,O,,미국
신고가,NEW,EA US Equity,Electronic Arts Inc.,Technology Services,209.59,0.33,52.9,23.8,59.9,7.8,O,O,,미국
신고가,NEW,SCI US Equity,Service Corporation International,Consumer Services,85.29,-0.46,11.8,19.6,22.3,7.6,O,O,,미국
신고가,NEW,AWK US Equity,"American Water Works Company, Inc.",Utilities,136.81,-0.93,26.7,22.8,23.7,2.3,O,,,미국
신고가,NEW,OHI US Equity,"Omega Healthcare Investors, Inc.",Finance,50.4,-1.89,15.0,25.7,18.0,2.8,O,O,,미국
신고가,OLD,BAX US Equity,Baxter International Inc.,Health Technology,26.75,7.99,13.8,13.0,,2.3,O,O,"백스터(병원용 수액·의료기기): 2분기 EPS $0.56로 컨센서스 대폭 상회, FY26 가이던스 상향",미국
신고가,OLD,JLL US Equity,Jones Lang LaSalle Incorporated,Finance,361.72,6.39,16.8,14.8,19.4,2.3,O,O,"존스랭라살(상업용 부동산 서비스): 2분기 조정EPS +61%·EBITDA +32%, 가이던스 상향에 52주 신고가",미국
신고가,OLD,WTW US Equity,Willis Towers Watson Public Limited Company,Finance,336.05,6.37,31.7,16.2,19.7,4.0,O,,,미국
신고가,OLD,SNOW US Equity,Snowflake Inc.,Technology Services,298.1,5.37,103.3,140.1,,53.3,O,O,(전일) 스노우플레이크(클라우드 데이터플랫폼): 웰스파고 목표가 $320→$500 상향·AI에이전트 지출 가속 논거,미국
신고가,OLD,NBIX US Equity,"Neurocrine Biosciences, Inc.",Health Technology,185.5,2.61,18.7,19.0,28.5,5.5,O,O,,미국
신고가,OLD,SN US Equity,"SharkNinja, Inc.",Consumer Durables,163.33,2.58,23.1,25.8,32.9,8.4,O,O,,미국
신고가,OLD,MA US Equity,Mastercard Incorporated,Finance,577.35,2.49,510.1,27.3,33.4,76.2,O,,,미국
신고가,OLD,ZBRA US Equity,Zebra Technologies Corporation,Electronic Technology,288.57,1.98,13.7,15.3,34.9,4.0,O,,"(전일) (산업용 바코드·모바일컴퓨터): 소프트웨어·AI분석 수요 회복 기대, 목표가 연속 상향으로 신고가",미국
신고가,OLD,ELAN US Equity,Elanco Animal Health Incorporated,Health Technology,26.46,0.27,13.2,24.4,,2.0,O,,,미국
신고가,OLD,PRI US Equity,"Primerica, Inc.",Finance,323.32,-0.03,10.1,13.0,13.6,4.0,O,O,,미국
신고가,OLD,TXRH US Equity,"Texas Roadhouse, Inc.",Consumer Services,208.22,-0.45,13.7,30.9,33.3,9.0,O,O,(전일) (캐주얼다이닝): 다수 증권사 목표가 상향(웰스파고 $220)·소고기값 완화 기대,미국
신고가,OLD,BIP US Equity,Brookfield Infrastructure Partners LP Limited Partnership,Utilities,42.39,-0.54,19.5,92.3,57.8,4.2,O,O,,미국
신고가,OLD,HST US Equity,"Host Hotels & Resorts, Inc.",Finance,25.09,-1.76,17.2,25.2,17.1,2.5,O,O,,미국
신고가,OLD,HIG US Equity,"The Hartford Insurance Group, Inc.",Finance,143.05,-1.81,38.7,10.9,9.2,2.0,O,O,,미국
신고가,OLD,UMBF US Equity,UMB Financial Corporation,Finance,145.51,-1.86,11.1,11.0,12.1,1.4,O,O,,미국
신고가,OLD,CFR US Equity,"Cullen/Frost Bankers, Inc.",Finance,163.49,-2.06,10.3,15.0,15.9,2.3,O,O,,미국
신고가,OLD,AJG US Equity,Arthur J. Gallagher & Co.,Finance,256.46,-4.63,65.9,18.2,41.4,2.8,O,,,미국
신저가,NEW,9502 JP Equity,"Chubu Electric Power Company,Incorporated",Utilities,2706.0,-3.91,13.3,,11.5,0.6,O,,주부전력(전력): 1분기 영업손실 전락·통기 경상이익 36% 하향·LNG 비용 급증에 신저가,일본
신저가,NEW,5016 JP Equity,JX Advanced Metals Corporation,Non-Energy Minerals,3340.0,0.27,19.8,19.2,29.6,4.3,O,,"JX어드밴스드메탈(구리·반도체소재): 반도체 관련주 조정 국면, 5월 고점 대비 40% 하락 52주 저가권",일본
신저가,NEW,285A JP Equity,Kioxia Holdings Corporation,Electronic Technology,39500.0,2.92,131.2,3.9,39.2,15.4,O,,"키오시아(낸드 메모리): AI 설비투자 피크아웃 우려·중국 공급과잉 경계로 신저가 경신, 당일 소폭 반등",일본
신저가,OLD,9984 JP Equity,SoftBank Group Corp.,Communications,4622.0,-2.51,168.8,42.5,5.3,1.5,O,,,일본
신저가,OLD,6920 JP Equity,Lasertec Corp.,Electronic Technology,33620.0,-2.07,19.3,30.6,34.1,13.4,O,,(전일) 레이저테크(EUV 마스크검사장비): SK하이닉스 실적 미달+한국증시 서킷브레이커로 장비주 집중매도,일본
신저가,OLD,4004 JP Equity,Resonac Holdings Corporation,Process Industries,12125.0,-0.98,14.3,,64.4,3.1,O,,(전일) (레조낙·반도체소재): 중국 노광장비 자체제조 보도·아시아 AI반도체 전반 급락 수급으로 신저가,일본
신저가,OLD,6146 JP Equity,Disco Corporation,Producer Manufacturing,51870.0,1.07,34.7,28.1,38.7,9.7,O,,(전일) (디스코·반도체 다이싱장비): 7-9월 순이익 가이던스 395억엔이 컨센 473억엔 대폭 하회로 -12% 급락,일본
신고가,NEW,7550 JP Equity,"Zensho Holdings Co., Ltd.",Consumer Services,10200.0,-1.21,10.2,31.6,34.9,4.9,O,,"젠쇼HD(외식체인 스키야·하마즈시): 영업이익 13% 증가 전망·외식수요 회복에 신고가, 당일 소폭 조정",일본
신고가,NEW,2801 JP Equity,Kikkoman Corporation,Consumer Non-Durables,1719.5,-1.63,10.5,25.6,26.1,2.8,O,O,"킷코만(간장·조미료): 북미 공장증설·해외 매출 견조로 중장기 신고가 흐름, 당일 소폭 차익실현",일본
신고가,OLD,6701 JP Equity,NEC Corporation,Technology Services,5002.0,8.43,39.1,,22.1,3.0,O,,NEC(IT서비스·방산): 1분기 순이익 2.6배·통기 매출 400억엔 상향 수정으로 급등,일본
신고가,OLD,7974 JP Equity,"Nintendo Co., Ltd.",Consumer Durables,8145.0,1.99,57.4,25.1,22.3,3.2,O,,,일본
신고가,OLD,6702 JP Equity,Fujitsu Limited,Technology Services,3902.0,1.51,41.6,,15.4,3.3,O,,,일본
신고가,OLD,4307 JP Equity,"Nomura Research Institute,Ltd.",Technology Services,5576.0,1.51,18.8,,207.2,7.4,O,,"(전일) (IT컨설팅·NRI): 7/30 결산 앞두고 기대 매수, FY27 이익 전망 개선으로 신고가",일본
신고가,OLD,8136 JP Equity,Sanrio Co. Ltd.,Retail Trade,1353.5,0.78,10.6,25.3,30.3,10.5,O,,,일본
신고가,OLD,7259 JP Equity,Aisin Corporation,Producer Manufacturing,2518.5,0.24,11.3,11.7,10.8,0.8,O,,,일본
신고가,OLD,6758 JP Equity,Sony Group Corporation,Electronic Technology,3809.0,0.0,140.8,18.6,,2.9,O,,,일본
신고가,OLD,7832 JP Equity,Bandai Namco Holdings Inc.,Consumer Durables,4739.0,-0.17,19.0,21.6,21.8,3.5,O,,"(전일) (게임·완구): 맥쿼리 목표주가 5500→5600엔 상향, 8/5 결산 기대매수",일본
신고가,OLD,4755 JP Equity,"Rakuten Group, Inc.",Retail Trade,837.7,-0.32,11.4,,,2.0,O,,,일본
신고가,OLD,4684 JP Equity,"OBIC Co., Ltd.",Technology Services,4736.0,-0.34,12.7,,26.3,4.1,O,,"(전일) (ERP·업무SW): 4-6월 순이익 16%↑ 결산 재평가, IT섹터로 자금 이동",일본
신고가,OLD,7309 JP Equity,Shimano Inc.,Consumer Durables,20970.0,-0.45,11.3,34.3,31.2,2.0,O,O,(전일) 시마노(자전거 부품·낚시): 2Q 순익 +606% 급증 호실적에 상반기 업적 상방수정,일본
신고가,OLD,6902 JP Equity,DENSO CORPORATION,Producer Manufacturing,2197.5,-0.48,37.9,14.2,13.4,1.1,O,,"(전일) (자동차부품 1위): 7/31 결산 앞둔 기대매수, 日증시 반등 수혜",일본
신고가,OLD,9101 JP Equity,Nippon Yusen Kabushiki Kaisha,Transportation,6101.0,-0.65,15.3,11.2,12.0,0.8,O,,,일본
신고가,OLD,7270 JP Equity,Subaru Corporation,Consumer Durables,2823.0,-0.9,12.7,9.9,22.7,0.7,O,,(전일) 스바루(자동차): AI반도체 섹터 급락에 저배당·저PBR 자동차주로 자금이동,일본
신고가,OLD,6098 JP Equity,"Recruit Holdings Co., Ltd.",Technology Services,12915.0,-1.41,110.9,29.7,37.2,11.4,O,O,,일본
신고가,OLD,5108 JP Equity,Bridgestone Corporation,Consumer Durables,4050.0,-1.7,32.4,,15.4,1.4,O,O,"(전일) (브리지스톤·타이어): 1Q 경상이익 +47% 호조, 8/7 결산 기대 매수로 52주 신고가",일본
신고가,OLD,9433 JP Equity,KDDI Corporation,Communications,3051.0,-1.83,69.8,16.1,16.6,2.3,O,O,,일본
신고가,OLD,4661 JP Equity,"Oriental Land Co., Ltd.",Consumer Services,2920.0,-3.63,31.0,,39.3,4.4,O,,(전일) (도쿄디즈니리조트): 입장권 상한 인상 보도·7/30 결산 기대로 연속 급등,일본
신고가,OLD,9766 JP Equity,KONAMI Group Corporation,Technology Services,21840.0,-3.81,19.2,21.5,29.6,5.2,O,,(전일) 코나미그룹(게임·헬스클럽 복합): 카프콤 1Q 영업익 +67% 호실적에 게임주 전반 동반매수,일본
신저가,NEW,9903 HK Equity,"Shanghai Iluvatar CoreX Semiconductor Co., Ltd. Class H",Electronic Technology,377.0,-14.71,15.2,,,29.1,O,,"톈수즈신(국산 AI연산 GPU): 매출 고성장에도 연간 적자 지속, 반도체 섹터 전반 급락에 동조",홍콩
신저가,NEW,2249 HK Equity,Nexchip Semiconductor Corp. Class H,Electronic Technology,27.96,-5.22,10.6,,,2.2,O,O,"넥스칩(파운드리·디스플레이 구동칩): 7월 홍콩 신규 상장주, 반도체 섹터 동반 하락",홍콩
신저가,NEW,6951 HK Equity,"Chaozhou Three-Circle (Group) Co., Ltd. Class H",Electronic Technology,92.45,0.82,31.5,,,7.0,O,O,"싼환그룹(전자 세라믹 부품 1위): 7월 상장 후 공모가 하회 흐름 지속, 당일 신규 촉매 미확인",홍콩
신저가,OLD,3200 HK Equity,"Shenzhen Han's CNC Technology Co., Ltd. Class H",Producer Manufacturing,84.25,-10.99,15.1,,33.7,3.2,O,O,한촨CNC(PCB 드릴링 장비): AI 투자기대 균열 우려에 PCB 장비주 전반 급락 동조,홍콩
신저가,OLD,6869 HK Equity,Yangtze Optical Fibre and Cable Joint Stock Ltd Co Class H,Electronic Technology,92.0,-10.51,22.4,9.2,56.6,4.7,O,,"창페이광섬유(광섬유·광케이블): 경쟁사 대규모 증설에 공급과잉 우려, 6월 고점 대비 반토막 지속",홍콩
신저가,OLD,981 HK Equity,Semiconductor Manufacturing International Corp.,Electronic Technology,62.0,-7.74,100.8,45.3,89.4,2.9,O,,중신궈지(파운드리 반도체): 미 필라델피아 반도체지수 -5%·글로벌 AI 하드웨어 조정에 동조 하락,홍콩
신저가,OLD,1888 HK Equity,Kingboard Laminates Holdings Limited,Producer Manufacturing,29.14,-7.61,12.7,11.3,37.4,5.6,O,,(전일) (동박적층판 PCB소재·젠타오): 엔비디아 차세대 AI서버랙 PCB 양산 2028년 연기 충격으로 -16% 급락,홍콩
신저가,OLD,1377 HK Equity,"Guangdong Dtech Technology Co., Ltd. Class H",Producer Manufacturing,269.4,-5.8,17.1,,,33.5,O,O,(전일) 딩타이가오커(PCB 드릴비트 글로벌 1위): AI서버 PCB 섹터 전반 급락(광허테크 등 -16%)에 동반,홍콩
신저가,OLD,2476 HK Equity,"Victory Giant Technology (HuiZhou) Co., Ltd. Class H",Electronic Technology,168.3,-5.61,22.3,12.2,,7.4,O,O,(전일) 성훙테크H(AI서버 PCB): AI하드웨어 PCB 섹터 조정 지속·엔비디아 루빈 품질 루머 및 이익 정점 우려,홍콩
신고가,NEW,1988 HK Equity,"China Minsheng Banking Corp., Ltd. Class H",Finance,3.67,1.38,22.5,4.8,5.4,0.3,O,,"민생은행(주식제 상업은행): 은행 섹터 전반 강세에 동반 상승, 개별 신규 촉매 미확인",홍콩
신고가,NEW,1997 HK Equity,Wharf Real Estate Investment Company Limited,Finance,26.36,0.69,10.1,12.2,,0.4,O,,우프부동산투자(홍콩 프리미엄 쇼핑몰·호텔 리츠): 특별한 뉴스 없음(부동산 수급 흐름 추정),홍콩
신고가,OLD,6823 HK Equity,HKT Trust and HKT Ltd,Communications,13.5,4.98,12.4,,19.1,,O,O,(전일) HKT트러스트(홍콩 통신): 7/30 중간 실적발표 앞두고 기대 매수 유입(+0.08% 소폭),홍콩
신고가,OLD,1288 HK Equity,Agricultural Bank of China Limited Class H,Finance,6.51,3.01,351.8,,7.0,0.7,O,O,"농업은행(국유 상업은행): 5대 국유은행 H주 일제히 역사적 신고가, 고배당·안전자산 이동 수혜",홍콩
신고가,OLD,1398 HK Equity,Industrial and Commercial Bank of China Limited Class H,Finance,7.64,2.14,399.6,,6.7,0.6,O,O,(전일) (국유 대형은행): 독립 촉매 없이 은행 섹터 전반 강세·위안화 강세 수급으로 52주 신고가,홍콩
신고가,OLD,939 HK Equity,China Construction Bank Corporation Class H,Finance,9.36,1.63,315.6,,6.3,0.6,O,O,,홍콩
신고가,OLD,3968 HK Equity,"China Merchants Bank Co., Ltd. Class H",Finance,51.2,1.59,150.4,,7.8,1.0,O,,,홍콩
신고가,OLD,1698 HK Equity,Tencent Music Entertainment Group Class A,Technology Services,38.74,1.47,14.0,10.8,12.1,1.3,O,,"(전일) 텐센트뮤직(온라인음악 스트리밍): 항셍테크 +2.84%, 텐센트·비리비리 등 대형 인터넷주 동반 강세",홍콩
신고가,OLD,6690 HK Equity,"Haier Smart Home Co., Ltd. Class H",Consumer Durables,22.72,0.98,29.5,,10.3,1.5,O,,"(전일) 하이얼스마트홈(가전 제조): 신소비·대형소비주 섹터 수급 유입 동반 강세(개별 촉매 미확인, 수급 추정)",홍콩
신고가,OLD,2328 HK Equity,"PICC Property & Casualty Co., Ltd. Class H",Finance,16.8,0.66,47.3,9.6,8.6,1.2,O,,"(전일) (손해보험·중국재보험): 배당지급일 직전 막차 매수 집중, 은행·보험 방어섹터 동반 강세로 신고가",홍콩
신고가,OLD,19 HK Equity,Swire Pacific Limited Class A,Consumer Non-Durables,99.1,0.61,15.3,12.3,47.0,0.5,O,O,"(전일) (복합기업·부동산): UBS 목표가 20% 상향, 태고지산·캐세이퍼시픽 이익 기여 기대로 신고가",홍콩
신고가,OLD,300 HK Equity,Midea Group Co. Ltd. Class H,Consumer Durables,98.9,0.51,96.3,,15.5,2.9,O,O,(전일) (가전·로봇): 자사주 매입 집행·휴머노이드 상업화 기대 매수세 유입으로 신고가,홍콩
신고가,OLD,3690 HK Equity,Meituan Class B,Technology Services,92.65,0.38,72.7,87.1,,3.4,O,,"(전일) (음식배달·로컬커머스): 미이란 긴장 완화 리스크오프 해소·과기주 매수, 2Q 적자축소 기대",홍콩
신고가,OLD,2 HK Equity,CLP Holdings Limited,Utilities,78.2,0.26,25.1,16.2,18.9,1.8,O,O,,홍콩
신고가,OLD,27 HK Equity,Galaxy Entertainment Group Limited,Consumer Services,34.38,0.12,19.2,12.9,14.1,1.8,O,,(전일) 은하오락(마카오 카지노): 마카오 GGR 회복 기대·7월 일평균 매출 전주比 +9%·골드만 매수 유지,홍콩
신고가,OLD,1519 HK Equity,J&T Global Express Limited,Transportation,10.14,-0.29,12.6,20.0,60.8,3.7,O,,"(전일) (국제택배·물류): 자사주 매입 지속, 동남아 패키지 처리량 +84% 역대 최대로 신고가",홍콩
신고가,OLD,87 HK Equity,Swire Pacific Limited Class B,Consumer Non-Durables,14.92,-1.19,15.3,11.1,7.1,0.1,O,O,(전일) 스와이어퍼시픽B(항공·부동산·음료 복합): 특별한 뉴스 없음(시장 전반 상승 흐름 동반 추정),홍콩
신고가,OLD,293 HK Equity,Cathay Pacific Airways Limited,Transportation,14.49,-2.03,11.5,9.3,9.0,1.6,O,O,"(전일) (홍콩 국적 항공사): 캐세이퍼시픽, 상반기 순이익 60~65억 홍콩달러(전년비 최대 +76%) 예고, 여객·화물 호조",홍콩
신저가,NEW,688498 CH Equity,"Yuanjie Semiconductor Technology Co., Ltd. Class A",Electronic Technology,1016.8,-17.2,22.7,,355.9,50.0,O,,"위안제반도체(광칩·레이저다이오드): PER 659배 과대평가 부담, 광모듈 섹터 밸류 조정에 연속 급락",중국A
신저가,NEW,300757 CH Equity,"Robotechnik Intelligent Technology Co., Ltd. Class A",Producer Manufacturing,358.03,-12.56,10.2,235.5,,36.9,O,,"뤄보터커(반도체 장비·실리콘포토닉스): 1분기 순이익 적자 지속, 광모듈 장비 섹터 동반 약세",중국A
신저가,NEW,300502 CH Equity,"Eoptolink Technology Inc., Ltd. Class A",Producer Manufacturing,371.1,-11.89,87.1,19.5,48.1,25.3,O,,"신이성(광모듈·광통신부품): 광모듈 3대 대장주 동반 급락 지속, AI 수요둔화·가격경쟁 우려",중국A
신저가,NEW,300308 CH Equity,"Zhongji Innolight Co., Ltd. Class A",Electronic Technology,864.0,-9.15,158.1,21.9,64.3,27.0,O,,"중지쉬촹(광모듈): 홍콩 상장 첫날 공모가 하회, A주도 연동 -15% 급락으로 신저가",중국A
신저가,NEW,001399 CH Equity,HKC Corporation Limited Class A,Electronic Technology,22.04,-9.0,26.6,,,4.1,O,O,"후이커(LCD 패널·디스플레이): 상장 1개월 신규주, 상반기 순이익 최대 14% 감소 발표 후 연속 약세",중국A
신저가,NEW,300857 CH Equity,Sharetronic Data Technology Co. Ltd. Class A,Technology Services,187.49,-8.54,14.9,,52.0,17.5,O,,,중국A
신저가,NEW,600673 CH Equity,Guangdong HEC Technology Holding Co. Ltd. Class A,Non-Energy Minerals,25.78,-7.99,12.0,,659.3,7.8,O,,,중국A
신저가,NEW,688783 CH Equity,"Xi'an ESWIN Material Technology Co., Ltd. Class A",Electronic Technology,24.49,-7.86,15.9,,,8.1,O,,,중국A
신저가,NEW,601138 CH Equity,"Foxconn Industrial Internet Co., Ltd. Class A",Electronic Technology,53.8,-6.84,168.8,15.7,26.2,6.1,O,,,중국A
신저가,OLD,300394 CH Equity,"Suzhou TFC Optical Communication Co., Ltd. Class A",Electronic Technology,160.1,-12.08,29.4,37.8,80.4,29.1,O,,"톈푸퉁신(광통신 패시브 부품): 7월28일 -13% 급락 후 연속 약세, 광모듈 섹터 조정 지속",중국A
신저가,OLD,688521 CH Equity,"VeriSilicon Microelectronics (Shanghai) Co., Ltd. Class A",Electronic Technology,170.21,-11.36,15.0,,,28.4,O,,신위안구펀(IC설계 팹리스): 반도체 섹터 급락(과창판지수 -5%)·기술주 디레이팅에 연속 낙폭,중국A
신저가,OLD,688183 CH Equity,"Shengyi Electronics Co., Ltd. Class A",Electronic Technology,82.4,-11.31,11.5,,41.0,11.1,O,,"성이전자(PCB 인쇄회로기판): PCB 섹터 기술주 조정 동반, 과창판지수 급락 속 연속 약세",중국A
신저가,OLD,300476 CH Equity,"Victory Giant Technology (HuiZhou) Co., Ltd. Class A",Electronic Technology,180.36,-10.54,29.4,15.2,33.5,9.0,O,O,"(전일) 성훙커지A(PCB): 둥산징미 등 CPO 섹터 연속 급락 여파로 PCB 개념주 동반 하락, 섹터 수급 이탈",중국A
신저가,OLD,002384 CH Equity,"Suzhou Dongshan Precision Manufacturing Co., Ltd Class A",Electronic Technology,161.8,-10.0,48.7,28.9,144.4,13.0,O,,"(전일) 둥산징미(PCB·광모듈): CPO·1.6T 광모듈 가격급락 루머+회사 단가하락 발언, CPO/PCB 연속 하한가권",중국A
신저가,OLD,002008 CH Equity,"Han's Laser Technology Industry Group Co., Ltd. Class A",Producer Manufacturing,81.9,-10.0,13.7,23.3,,3.9,O,,,중국A
신저가,OLD,002916 CH Equity,"Shennan Circuit Co., Ltd. Class A",Electronic Technology,284.5,-9.97,31.9,34.3,52.2,10.5,O,,,중국A
신저가,OLD,000988 CH Equity,"Huagong Tech Co., Ltd. Class A",Producer Manufacturing,91.1,-9.14,29.8,,53.4,7.8,O,,,중국A
신저가,OLD,688256 CH Equity,Cambricon Technologies Corp. Ltd. Class A,Electronic Technology,1042.43,-9.11,106.9,91.0,242.7,50.9,O,,,중국A
신저가,OLD,002463 CH Equity,"Wus Printed Circuit (Kunshan) Co., Ltd. Class A",Electronic Technology,96.55,-8.27,30.0,24.4,43.6,11.1,O,,,중국A
신저가,OLD,000657 CH Equity,China Tungsten & Hightech Materials Co. Ltd. Class A,Non-Energy Minerals,48.4,-7.88,17.8,,55.8,10.3,O,,,중국A
