구분,NEW/OLD,티커,종목명,섹터,종가,등락률(%),시총($B),PER(12MF),PER(TTM),PBR,60일,52주,이유,시장
신저가,OLD,KNX US Equity,Knight-Swift Transportation Holdings Inc.,Transportation,67.24,-2.41,10.9,20.5,255.8,1.6,O,,,미국
신저가,OLD,TFII US Equity,TFI International Inc.,Transportation,133.31,-2.16,11.0,18.6,33.6,4.0,O,,,미국
신저가,OLD,NEE US Equity,"NextEra Energy, Inc.",Utilities,81.84,-1.95,170.7,20.2,18.4,3.0,O,,,미국
신저가,OLD,MGM US Equity,MGM Resorts International,Consumer Services,42.28,-1.61,10.6,25.7,25.6,4.2,O,,,미국
신저가,OLD,XPO US Equity,"XPO, Inc.",Transportation,188.56,-1.59,22.1,32.1,55.4,11.2,O,,,미국
신저가,OLD,CMI US Equity,Cummins Inc.,Producer Manufacturing,564.85,-1.57,77.8,17.0,28.9,6.1,O,,,미국
신저가,OLD,CW US Equity,Curtiss-Wright Corporation,Electronic Technology,596.37,-1.51,22.0,37.0,41.0,8.0,O,,,미국
신저가,OLD,ESLT US Equity,Elbit Systems Ltd.,Electronic Technology,708.68,-1.39,33.2,,50.3,7.5,O,,,미국
신저가,OLD,NI US Equity,NiSource Inc,Utilities,40.57,-0.95,19.5,18.6,21.5,2.0,O,,,미국
신저가,OLD,XEL US Equity,Xcel Energy Inc.,Utilities,76.45,-0.92,47.8,18.0,20.9,2.0,O,,,미국
신저가,OLD,SO US Equity,Southern Company (The),Utilities,88.25,-0.9,101.5,19.0,21.3,2.6,O,,,미국
신저가,OLD,ALGN US Equity,"Align Technology, Inc.",Health Technology,157.58,-0.79,11.2,13.3,27.3,2.7,O,,,미국
신저가,OLD,CCL US Equity,Carnival Corporation Ltd.,Consumer Services,24.76,-0.76,33.9,10.6,11.2,2.6,O,,,미국
신저가,OLD,PPL US Equity,PPL Corporation,Utilities,34.2,-0.7,25.7,16.5,20.3,1.7,O,,,미국
신저가,OLD,DUK US Equity,Duke Energy Corporation (Holding Company),Utilities,120.25,-0.49,93.8,17.7,18.0,1.7,O,,,미국
신저가,OLD,LUV US Equity,Southwest Airlines Company,Transportation,39.64,-0.3,19.4,9.5,24.0,2.7,O,,,미국
신저가,OLD,BNT US Equity,Brookfield Wealth Solutions Ltd.,Finance,41.37,-0.29,14.8,,,0.7,O,,,미국
신저가,OLD,HST US Equity,"Host Hotels & Resorts, Inc.",Finance,22.28,-0.27,15.3,22.3,14.9,2.4,O,,,미국
신저가,OLD,CARR US Equity,Carrier Global Corporation,Producer Manufacturing,58.79,-0.08,48.5,19.2,41.4,3.7,O,,,미국
신저가,OLD,FER US Equity,Ferrovial N.V.,Industrial Services,58.73,-0.07,42.2,,61.3,6.5,O,,,미국
신저가,OLD,TDG US Equity,Transdigm Group Inc.,Electronic Technology,1185.97,-0.04,65.6,25.4,36.0,,O,,,미국
신저가,OLD,REG US Equity,Regency Centers Corporation,Finance,75.52,0.08,13.8,29.9,25.5,2.1,O,,,미국
신저가,OLD,RL US Equity,Ralph Lauren Corporation,Consumer Non-Durables,354.04,0.61,21.1,18.1,22.3,7.8,O,,,미국
신저가,OLD,TJX US Equity,"TJX Companies, Inc. (The)",Retail Trade,135.12,0.67,149.3,25.0,25.0,14.0,O,O,,미국
신저가,OLD,HRL US Equity,Hormel Foods Corporation,Consumer Non-Durables,21.57,1.36,11.9,14.0,34.7,1.5,O,,,미국
신저가,OLD,AUR US Equity,"Aurora Innovation, Inc.",Technology Services,5.83,2.46,11.7,,,6.0,O,,,미국
신고가,OLD,ESTC US Equity,Elastic N.V.,Technology Services,99.91,19.31,10.4,28.4,28.0,8.1,O,O,,미국
신고가,OLD,NOW US Equity,"ServiceNow, Inc.",Technology Services,144.71,4.54,149.6,31.9,90.4,12.0,O,,,미국
신고가,OLD,GFL US Equity,"GFL Environmental Inc. Subordinate voting shares, no par value",Industrial Services,42.83,4.39,15.5,66.1,,3.0,O,,,미국
신고가,OLD,DINO US Equity,HF Sinclair Corporation,Energy Minerals,99.71,2.79,17.7,7.3,9.5,1.7,O,O,,미국
신고가,OLD,GIS US Equity,"General Mills, Inc.",Consumer Non-Durables,41.55,2.74,22.2,13.5,,3.0,O,,,미국
신고가,OLD,TEAM US Equity,Atlassian Corporation,Technology Services,190.41,2.58,48.2,34.6,,45.6,O,O,"(전일) 아틀라시안(협업SW Jira·Confluence): 2분기 매출 28%↑·클라우드 31% 가속, Rovo AI 견인",미국
신고가,OLD,FRHC US Equity,Freedom Holding Corp.,Finance,174.85,2.46,11.2,38.9,69.2,7.0,O,,,미국
신고가,OLD,GWRE US Equity,"Guidewire Software, Inc.",Technology Services,205.85,2.37,17.1,53.5,110.9,13.0,O,,,미국
신고가,OLD,T US Equity,AT&T Inc.,Communications,26.01,2.28,178.2,10.8,8.6,1.6,O,,,미국
신고가,OLD,TYL US Equity,"Tyler Technologies, Inc.",Technology Services,377.94,2.18,15.5,26.3,50.1,5.1,O,,,미국
신고가,OLD,EFX US Equity,"Equifax, Inc.",Commercial Services,194.35,2.1,22.8,21.2,34.2,5.2,O,,,미국
신고가,OLD,DASH US Equity,"DoorDash, Inc.",Transportation,236.74,2.09,102.6,67.6,124.3,10.3,O,,,미국
신고가,OLD,RMD US Equity,ResMed Inc.,Health Technology,240.33,1.94,34.7,19.8,23.0,5.3,O,,,미국
신고가,OLD,HUBS US Equity,"HubSpot, Inc.",Technology Services,260.68,1.9,13.0,17.3,92.3,7.8,O,,,미국
신고가,OLD,CME US Equity,CME Group Inc.,Finance,285.8,1.73,102.8,23.0,24.2,3.9,O,,,미국
신고가,OLD,GEN US Equity,Gen Digital Inc.,Technology Services,31.02,1.7,18.6,10.3,18.0,7.0,O,O,,미국
신고가,OLD,MSFT US Equity,Microsoft Corporation,Technology Services,513.53,1.68,3813.2,26.2,28.6,8.6,O,,,미국
신고가,OLD,CRM US Equity,"Salesforce, Inc.",Technology Services,256.0,1.57,210.7,17.6,23.3,5.5,O,,,미국
신고가,OLD,FDS US Equity,FactSet Research Systems Inc.,Commercial Services,308.98,1.48,11.0,16.2,20.4,5.4,O,,,미국
신고가,OLD,MPC US Equity,Marathon Petroleum Corporation,Energy Minerals,368.83,1.46,103.6,7.5,12.7,5.5,O,O,,미국
신고가,OLD,UI US Equity,Ubiquiti Inc.,Electronic Technology,599.35,1.1,36.3,33.8,37.8,25.2,O,,,미국
신고가,OLD,ADP US Equity,"Automatic Data Processing, Inc.",Technology Services,287.48,0.98,114.2,23.5,26.3,19.0,O,,,미국
신고가,OLD,ROP US Equity,"Roper Technologies, Inc.",Technology Services,426.2,0.83,42.2,18.1,17.7,2.3,O,,,미국
신고가,OLD,ADBE US Equity,Adobe Inc.,Technology Services,291.52,0.82,115.9,11.3,16.7,10.1,O,,,미국
신고가,OLD,DB US Equity,Deutsche Bank AG,Finance,40.36,0.72,75.6,9.3,10.7,1.0,O,O,,미국
신고가,OLD,PAYC US Equity,"Paycom Software, Inc.",Technology Services,238.53,0.63,10.6,18.1,25.3,18.5,O,O,,미국
신고가,OLD,DT US Equity,"Dynatrace, Inc.",Technology Services,53.67,0.45,15.5,26.3,106.7,6.4,O,O,,미국
신고가,OLD,PAYX US Equity,"Paychex, Inc.",Technology Services,127.04,0.44,45.2,21.3,26.0,12.1,O,,,미국
신고가,OLD,CTSH US Equity,Cognizant Technology Solutions Corporation,Technology Services,64.04,0.44,28.8,10.6,13.7,2.0,O,,,미국
신고가,OLD,AFRM US Equity,"Affirm Holdings, Inc.",Finance,77.76,0.35,26.2,41.0,14.1,4.8,O,,,미국
신고가,OLD,DOCU US Equity,"DocuSign, Inc.",Technology Services,64.0,0.31,12.2,13.8,41.6,6.8,O,,(전일) 도큐사인(전자서명·계약관리 SaaS): 개별 뉴스 없이 소프트웨어 업종 전반 랠리에 동반 급등,미국
신고가,OLD,SEIC US Equity,SEI Investments Company,Finance,111.63,0.3,13.4,16.9,19.7,5.4,O,O,,미국
신고가,OLD,PLTR US Equity,Palantir Technologies Inc.,Technology Services,186.29,0.19,447.7,98.1,159.2,45.8,O,,,미국
신고가,OLD,EXE US Equity,Expand Energy Corporation,Energy Minerals,98.16,0.16,22.7,12.1,8.5,1.2,O,,,미국
신고가,OLD,EXPD US Equity,"Expeditors International of Washington, Inc.",Transportation,190.97,0.13,24.8,24.8,27.8,11.7,O,O,,미국
신고가,OLD,PS US Equity,Pershing Square Inc.,Finance,42.17,0.12,16.9,66.1,,12.4,O,,,미국
신고가,OLD,CHYM US Equity,"Chime Financial, Inc.",Technology Services,33.2,-0.48,12.6,51.8,,8.9,O,O,,미국
신고가,OLD,RVTY US Equity,"Revvity, Inc.",Health Technology,128.8,-0.7,14.4,22.8,61.2,2.0,O,O,,미국
신고가,OLD,SN US Equity,"SharkNinja, Inc.",Consumer Durables,191.23,-0.85,26.9,27.3,39.1,9.5,O,O,,미국
신고가,OLD,TRMB US Equity,Trimble Inc.,Technology Services,61.01,-0.86,14.2,15.8,,2.8,O,,,미국
신고가,OLD,VIRT US Equity,"Virtu Financial, Inc.",Finance,66.39,-0.97,10.3,10.1,11.0,3.1,O,O,,미국
신고가,OLD,PTC US Equity,PTC Inc.,Technology Services,157.15,-1.13,17.1,18.7,15.2,5.0,O,,,미국
신고가,OLD,IVZ US Equity,Invesco Ltd,Finance,32.86,-1.35,14.5,10.8,,1.5,O,O,,미국
신고가,OLD,LECO US Equity,"Lincoln Electric Holdings, Inc.",Producer Manufacturing,284.89,-1.67,15.5,23.8,28.5,10.0,O,,,미국
신고가,OLD,FNV US Equity,Franco-Nevada Corporation,Non-Energy Minerals,266.16,-1.9,51.3,29.7,35.8,6.2,O,,,미국
신고가,OLD,RGLD US Equity,"Royal Gold, Inc.",Non-Energy Minerals,262.85,-2.27,22.3,21.8,28.7,2.9,O,,,미국
신고가,OLD,AG US Equity,First Majestic Silver Corp.,Non-Energy Minerals,20.76,-4.51,10.2,23.2,30.6,3.5,O,,,미국
신고가,OLD,CDE US Equity,"Coeur Mining, Inc.",Non-Energy Minerals,21.13,-4.86,21.7,15.6,17.4,2.1,O,,,미국
신고가,OLD,HL US Equity,Hecla Mining Company,Non-Energy Minerals,20.38,-4.9,13.7,24.7,26.1,5.1,O,,,미국
신고가,OLD,FROG US Equity,JFrog Ltd.,Technology Services,98.74,-5.09,12.2,99.8,,12.6,O,O,,미국
신저가,NEW,6920 JP Equity,Lasertec Corp.,Electronic Technology,33210.0,-4.13,19.5,28.4,38.5,12.1,O,,,일본
신저가,OLD,6361 JP Equity,Ebara Corporation,Producer Manufacturing,4644.0,-0.94,13.4,15.4,27.0,4.0,O,,,일본
신저가,OLD,5334 JP Equity,"Niterra Co.,Ltd.",Producer Manufacturing,8237.0,-0.3,10.3,,8.7,1.9,O,,,일본
신고가,NEW,9503 JP Equity,"Kansai Electric Power Company, Incorporated",Utilities,2770.5,6.05,17.5,,7.4,0.9,O,,,일본
신고가,NEW,7269 JP Equity,Suzuki Motor Corp.,Consumer Durables,2216.5,2.14,26.6,10.6,8.2,1.2,O,,,일본
신고가,NEW,9432 JP Equity,NTT Inc,Communications,171.5,1.72,89.8,,13.4,1.4,O,O,,일본
신고가,OLD,4684 JP Equity,"OBIC Co., Ltd.",Technology Services,5077.0,0.71,13.5,,28.2,4.4,O,,,일본
신고가,OLD,7832 JP Equity,Bandai Namco Holdings Inc.,Consumer Durables,5718.0,0.55,22.9,,24.0,4.1,O,O,,일본
신고가,OLD,6758 JP Equity,Sony Group Corporation,Electronic Technology,3948.0,0.51,145.5,19.8,,2.8,O,,,일본
신고가,OLD,5831 JP Equity,"Shizuoka Financial Group, Inc.",Finance,3658.0,0.22,12.4,16.3,19.5,1.5,O,O,,일본
신고가,OLD,6098 JP Equity,"Recruit Holdings Co., Ltd.",Technology Services,17815.0,0.08,151.1,34.3,43.6,14.0,O,O,"(전일) 리크루트(구인 플랫폼 인디드·HR): FY27.3 영업이익 7870억→9450억엔 상향, 1Q 영업이익 66%↑",일본
신저가,OLD,1800 HK Equity,China Communications Construction Co. Ltd. Class H,Industrial Services,3.64,-0.41,12.5,,3.9,0.2,O,O,,홍콩
신저가,OLD,2727 HK Equity,Shanghai Electric Group Company Limited Class H,Producer Manufacturing,2.97,0.68,13.5,,30.2,,O,O,,홍콩
신저가,OLD,2333 HK Equity,"Great Wall Motor Co., Ltd. Class H",Consumer Durables,7.97,1.08,16.6,,10.2,0.7,O,O,,홍콩
신고가,OLD,2099 HK Equity,China Gold International Resources Corp. Ltd.,Non-Energy Minerals,273.4,7.72,13.8,,17.9,5.3,O,O,,홍콩
신고가,OLD,386 HK Equity,China Petroleum & Chemical Corporation Class H,Energy Minerals,4.76,1.82,93.4,,14.5,0.6,O,,,홍콩
신고가,OLD,998 HK Equity,China CITIC Bank Corporation Ltd Class H,Finance,8.31,1.65,68.7,5.3,6.2,0.5,O,,,홍콩
신고가,OLD,3908 HK Equity,China International Capital Corp. Ltd. Class H,Finance,22.88,1.06,20.7,,,,O,,,홍콩
신고가,OLD,2423 HK Equity,"KE Holdings, Inc. Class A",Finance,47.48,0.89,20.6,15.5,30.0,2.1,O,,,홍콩
신고가,OLD,388 HK Equity,Hong Kong Exchanges & Clearing Ltd.,Finance,424.0,0.43,68.4,29.2,27.1,8.8,O,,,홍콩
신고가,OLD,3692 HK Equity,Hansoh Pharmaceutical Group Company Limited,Health Technology,36.72,-0.27,28.4,,29.6,5.1,O,,,홍콩
신고가,OLD,19 HK Equity,Swire Pacific Limited Class A,Consumer Non-Durables,105.0,-0.38,16.0,,16.1,0.5,O,O,,홍콩
신고가,OLD,2475 HK Equity,"Luxshare Precision Industry Co., Ltd. Class H",Electronic Technology,63.55,-0.78,65.0,15.8,,4.3,O,O,,홍콩
신저가,OLD,002028 CH Equity,"Sieyuan Electric Co., Ltd. Class A",Electronic Technology,143.18,-6.69,15.6,23.9,34.1,6.8,O,,,중국A
신저가,OLD,001289 CH Equity,China Longyuan Power Group Corporation Ltd Class A,Utilities,15.3,-2.36,12.9,,36.1,1.7,O,,,중국A
신저가,OLD,300274 CH Equity,"Sungrow Power Supply Co., Ltd. Class A",Producer Manufacturing,97.69,-1.16,27.9,,18.4,4.0,O,O,,중국A
신고가,OLD,600346 CH Equity,"Hengli Petrochemical Co., Ltd. Class A",Process Industries,19.66,4.02,19.2,,12.3,1.9,O,,,중국A
신고가,OLD,002648 CH Equity,Satellite Chemical Co. Ltd. Class A,Process Industries,28.38,3.61,13.3,,10.8,2.5,O,,,중국A
신고가,OLD,000301 CH Equity,"Jiangsu Eastern Shenghong Co., Ltd. Class A",Utilities,14.1,3.45,13.0,,22.7,2.4,O,,,중국A
신고가,OLD,600028 CH Equity,China Petroleum & Chemical Corporation Class A,Energy Minerals,5.46,3.21,87.2,,,0.8,O,,,중국A
신고가,OLD,600760 CH Equity,"AVIC Shenyang Aircraft Co., Ltd. Class A",Electronic Technology,46.52,3.08,18.3,35.8,46.1,5.6,O,,,중국A
신고가,OLD,002714 CH Equity,Muyuan Foods Group Co Ltd Class A,Process Industries,41.68,2.16,29.1,5.8,,3.0,O,,,중국A
신고가,OLD,300760 CH Equity,"Shenzhen Mindray Bio-Medical Electronics Co., Ltd. Class A",Health Technology,164.3,1.4,27.6,,25.3,4.9,O,,,중국A
신고가,OLD,002493 CH Equity,"Rongsheng Petrochemical Co., Ltd. Class A",Distribution Services,14.55,1.25,20.2,,26.0,2.9,O,,,중국A
신고가,OLD,601998 CH Equity,China CITIC Bank Corporation Ltd Class A,Finance,8.72,0.69,64.2,6.4,,0.7,O,O,,중국A
